ID,Tau,City,Town,Village,Q01,Q02,Q03,Q04,Q05,Q06,Q07,A1,A1A,A1B,A1C,A2,A3,A4,A4A,B1,B1A_1,B1A_2,B1A_3,B1A_4,B1A_5,B1A_6,B1A_7,B1A_8,B2,B3,B3A,B3B_1,B3B_2,B3B_3,B3B_4,B3B_5,B3B_6,B3B_7,B3B_8,B3B_9,B3B_10,B3B_11,B4,B5,B5A,B5B,B6_1,B6_2,B6_3,B6_4,B6_5,B6_6,B6_7,B6_8,B6_9,B6_10,B6_11,B6_12,B6_13,B6_14,B7,C1,C2,C3,D1,D2,D3,D4,D5,D6,D7,E1,E2,E3,E4,F1,F2,F3,F4,F5,G1,G2,G3,H1,H1A,H1B,H1C,H1D,H1E,H2,H2A,H2B,H3,H4,H5,H5A,H6,H7,H8,H8A,H9,H9A,J1,J2,J3,J3A,J4,J4A,J5A,J5B,J6A,J6B,J6C,J6D,K1,K1A,K1B,K1C,K1D,K2,K2A,K2B,K2C,K2D,K3,K3A,K3B,K3C,K3D,K4,K4A,K4B,K4C,K4D,K5,K6,K7,K7A,K7B,K7C,K7D,M1,M2,M3,M4,M4A,M5,M5A,M6,M7,N1,N1A,N1B,N1C,N2,N2A,P1,P1A,P2,P2A,P3,P3A,Q1,Q1A,Q1B,Q1C,Q1D,Q2,Q3,R1,R2,S1,S2,S3,S4,S5,S5A,S5B,S5C,S5D,S6,S6A,S6B,S6BB,S7,S7A,S7B,S8,S9,S10,S10A,S10B,S11,S12,S12A,S13,S13A,S14,S15,S16,S17,Q166,Q167,S18,S19,T1_1,T1_2,T1_3,T1_4,T1_5,T1_6,T1_7,T1_8,T1_9,T2A,T2B,T2C,T2D,T2E,T2EE_1,T2EE_2,T2EE_3,T2EE_4,T2EE_5,T2EE_6,T2EE_7,T2EE_8,T2EE_9,T2EE_10,T2F,T2FF_1,T2FF_2,T2FF_3,T2FF_4,T2FF_5,T2FF_6,T2FF_7,T2FF_8,T2FF_9,T2FF_10,T2G,T2GG_1,T2GG_2,T2GG_3,T2GG_4,T2GG_5,T2GG_6,T2GG_7,T2GG_8,T2GG_9,T2GG_10,T3,T4,T5,T6,T7,T8,T9_1,T9_2,T9_3,T9_4,T9_5,T9A,T10,Q192,Q193,SEX,AGE,EDU,Arear,w
3030102801205,3,3,301,301028,37,2,7,9,3,18,53,1,7,7,1,3,4,6,92,4,99,99,99,99,99,99,99,99,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1,2,12,13,4,2,2,3,1,2,4,3,3,3,3,4,3,5,5,1,98,1,98,1,1,217,999,99,999,1,99,91,1,5,2,2,2,2,1,2,1,1,992,999,998,99,999,99,10,0,6,6,95,95,95,98,3,98,98,5,98,98,98,98,0,10,98,98,98,10,98,98,98,98,2,2,96,96,98,98,98,1,96,98,98,98,98,98,2,2,1,99,2,2,4,6,2,1,1,2,98,98,2,98,98,2,2,98,4,2,2,39,2,2,4,2,2,2,2,2,3,4,2,1,31,9999,8,1,2,60,9012,7,2,6,0,0,0,2,95,4,1,19,30,2,5,2,1,3,99,99,99,99,99,99,2,2,1,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,5,4,3,5,2,2,2,3,99,99,99,35,1,1044,10,2,4,1,2,.940434890657512
3030102802206,3,3,301,301028,31,2,7,9,3,15,51,1,1,1,7,99,92,92,99,3,1,99,99,99,99,99,99,99,2,2,99,11,99,99,99,99,99,99,99,99,99,99,92,4,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,1,4,92,13,3,3,2,3,2,2,2,3,1,2,2,1,2,5,5,2,1,2,1,1,2,209,999,99,999,1,99,91,2,2,1,1,2,1,1,1,1,2,2,1,201,2,203,2,5,9,5,5,9,8,7,7,2,7,2,5,5,3,6,3,5,5,3,6,3,5,5,4,6,4,1,1,5,5,3,6,3,2,3,3,3,4,2,2,3,3,1,99,1,1,8,4,2,1,2,1,1,2,1,2,1,1,3,1,2,1,3,50,1,1,12,2,1,2,2,2,6,4,5,99,2062,9999,1,1,2,3012,9999,1,1,5,2,1,0,2,6,1,2,16,22,2,1,10,99,99,99,99,99,99,99,99,2,2,2,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,5,3,4,3,1,99,99,99,99,99,99,1044,10,2,3,5,2,.952025063582555
3030103300407,3,3,301,301033,23,1,7,8,2,19,32,1,1,1,1,4,9,92,99,2,5,7,99,99,99,99,99,99,3,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,3,3,92,3,2,2,3,3,1,4,4,3,3,3,3,4,3,1,1,1,1,3,1,2,99,999,999,92,999,99,99,99,94,5,93,99,2,1,2,99,1,2,27,1,992,99,999,99,5,4,1,0,1,0,7,9,3,9,4,7,4,4,4,5,4,6,7,5,8,10,7,5,6,5,3,98,5,4,6,4,6,2,3,3,3,3,2,3,2,4,2,2,99,99,0,0,2,1,1,1,2,2,3,2,3,2,1,2,4,96,1,65,1,2,11,2,1,1,2,2,98,3,2,1,1092,9999,1,1,2,1092,9999,1,1,6,2,3,0,1,3,2,2,19,55,2,1,10,99,99,99,99,99,99,99,99,2,2,2,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,5,3,3,2,2,3,4,99,99,5,1,1044,10,2,2,5,2,1.02263154820872
3030103301003,3,3,301,301033,35,1,7,9,3,19,40,1,1,7,1,3,6,6,1,4,99,99,99,99,99,99,99,99,4,1,91,11,99,99,99,99,99,99,99,99,99,99,92,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,3,2,12,4,3,1,2,4,1,4,4,3,98,3,3,1,4,5,5,1,2,3,1,2,99,999,999,95,1,99,99,99,93,5,93,99,2,93,95,99,1,1,1,19,302,95,992,99,8,7,8,10,7,7,95,10,4,10,4,5,10,5,10,5,1,10,5,10,5,10,0,0,5,5,1,3,96,96,96,98,98,2,98,5,96,98,98,3,4,98,1,99,95,95,5,5,2,95,1,98,1,1,3,3,1,3,2,4,5,1,2,66,95,95,4,1,2,2,2,2,1,4,1,1,9022,9999,2,1,95,31,9999,8,95,95,99,95,95,2,1,3,1,20,15,1,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,4,2,3,2,2,1,99,99,99,99,99,99,1044,10,1,2,1,2,1.16022207041773
3030103302905,3,3,301,301033,35,1,7,8,2,15,25,1,1,1,1,1,6,7,92,3,3,5,99,99,99,99,99,99,2,1,2,92,99,99,99,99,99,99,99,99,99,99,99,3,2,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1,4,98,4,3,3,3,3,2,3,3,3,2,2,2,2,2,4,4,2,1,1,1,1,2,405,999,99,999,2,1,99,2,2,1,1,2,1,1,1,1,2,21,39,107,2,992,99,3,6,3,4,8,7,6,6,2,8,2,6,7,4,7,4,4,5,3,7,4,3,4,10,3,8,98,96,6,7,3,8,4,3,3,5,3,4,2,3,3,3,1,99,1,2,7,3,1,1,2,2,1,2,1,3,1,1,1,1,1,1,4,43,3,2,13,2,2,2,2,2,3,3,2,1,1091,9999,1,1,2,2032,9999,7,1,4,0,2,3,2,9,2,1,16,0,2,1,10,99,99,99,99,99,99,99,99,2,2,2,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,1,5,3,4,3,1,99,99,99,99,99,99,1044,10,2,4,5,2,.809914146992263
3030103402907,3,3,301,301034,30,1,7,21,1,10,20,1,7,7,7,99,5,1,92,3,5,99,99,99,99,99,99,99,2,2,99,2,7,11,99,99,99,99,99,99,99,99,7,4,99,99,2,1,3,9,99,99,99,99,99,99,99,99,99,99,1,95,12,10,1,3,1,3,3,2,2,1,2,1,1,4,2,4,5,1,1,1,2,1,2,306,999,99,999,2,9,99,2,1,1,1,2,4,1,1,1,2,1,9,201,2,409,2,97,8,5,5,10,9,7,10,0,8,0,0,10,10,5,10,10,8,5,8,6,8,10,0,9,5,1,1,7,10,0,10,3,2,3,5,3,3,2,2,3,3,1,99,1,2,8,2,95,95,2,2,95,95,3,3,1,3,3,2,2,97,2,59,2,2,8,2,2,2,2,2,3,3,3,1,2042,9999,1,1,2,2042,9999,1,1,5,3,2,0,2,10,2,6,10,50,2,1,2,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,3,3,3,3,1,99,99,99,99,99,99,1096,10,2,2,3,2,1.25314941008995
3030107400101,3,3,301,301074,20,1,7,9,3,21,35,1,7,7,1,2,8,1,7,3,1,99,99,99,99,99,99,99,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,6,1,4,3,2,3,2,2,3,2,2,3,2,4,3,4,4,1,1,1,1,1,2,314,999,99,999,2,4,99,2,1,1,1,2,1,1,1,1,2,1,44,107,2,305,2,8,8,6,6,8,8,5,10,0,8,5,6,6,4,6,4,7,7,6,8,7,4,4,6,3,5,1,1,98,98,98,98,98,2,3,3,3,3,2,2,3,3,1,99,1,2,7,5,1,1,2,2,1,1,1,2,1,1,1,2,2,1,3,50,2,2,10,2,2,2,2,2,1,3,2,1,1022,9999,1,1,1,31,9999,8,1,4,1,6,2,2,4,1,1,21,55,1,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,5,2,4,3,1,99,99,99,99,99,99,1050,10,1,3,4,2,1.01505899552595
3030107401507,3,3,301,301074,37,1,7,9,3,18,31,1,7,7,7,99,9,12,6,3,1,2,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,1,4,98,4,2,2,1,3,1,2,3,3,3,2,2,4,2,4,4,1,1,98,98,1,2,108,999,99,999,2,4,99,2,2,93,99,2,93,2,99,1,2,1,21,998,99,999,99,4,6,0,5,8,8,5,8,0,7,0,7,2,8,5,8,8,8,8,8,8,3,5,8,2,7,96,96,98,98,98,98,98,2,3,6,2,3,97,97,3,3,1,99,1,3,6,3,1,1,3,4,96,96,1,3,3,2,1,2,3,1,3,64,2,2,8,2,2,2,2,2,3,3,7,99,31,9999,8,1,2,7022,9999,1,1,4,2,0,0,2,4,2,1,19,8,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,1,1070,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,3,3,4,3,2,3,99,99,99,99,10,1,1050,10,2,2,3,2,1.25314941008995
3030107401906,3,3,301,301074,38,1,7,9,3,20,29,1,1,7,1,4,5,6,1,2,1,5,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,1,4,92,92,3,3,2,3,1,3,3,2,1,2,1,4,3,4,4,1,1,1,2,1,2,108,999,99,999,2,5,99,1,2,1,1,2,91,1,1,1,2,1,9,501,2,403,2,5,8,5,5,10,10,6,8,5,8,5,8,8,5,9,5,0,6,1,5,0,10,10,0,10,1,1,3,98,98,98,98,98,2,3,6,2,3,3,3,1,2,1,99,1,2,8,3,1,1,2,2,1,2,3,3,1,1,1,2,2,1,2,58,2,2,8,2,2,2,2,2,1,1,99,1,8032,9999,1,1,2,7012,9999,1,1,5,3,0,0,2,7,1,1,21,7,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,1,1070,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,3,4,3,3,2,1,99,99,99,99,99,99,1050,10,2,2,3,2,1.25314941008995
3030200401001,3,3,302,302004,31,2,7,20,7,15,0,7,7,7,1,1,98,92,99,4,99,99,99,99,99,99,99,99,3,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,3,3,13,98,97,2,1,2,2,2,3,3,2,3,96,1,3,1,1,97,98,3,2,1,95,999,999,99,999,1,99,92,95,95,95,95,2,95,2,99,2,99,1,998,998,99,999,99,97,97,97,97,97,97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,96,96,98,98,98,98,98,2,97,6,97,97,97,97,2,98,2,2,99,99,98,98,98,98,98,98,98,98,97,98,98,98,98,2,96,1,4,31,1,2,4,1,2,1,2,2,1,1,99,2,5032,9999,1,1,1,5032,9999,1,2,4,0,3,4,2,1,1,1,15,31,1,1,3,9,99,99,99,99,99,99,99,2,1,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9991,9999,9999,9999,9999,9999,9999,9999,9999,9999,3,3,2,5,2,3,2,99,99,99,99,99,2,1047,10,1,5,1,2,.874133682128386
3030200401103,3,3,302,302004,30,1,7,12,6,13,30,1,7,7,7,99,7,92,99,3,3,99,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,3,3,92,3,2,3,2,3,3,2,3,2,2,3,2,4,3,3,3,2,1,98,98,2,99,999,999,2,9,99,99,99,1,5,93,99,2,2,2,99,2,99,1,998,501,98,992,99,5,5,9,8,10,7,10,10,5,10,5,10,98,98,98,98,10,10,10,10,10,0,0,0,0,0,96,98,5,5,5,5,5,1,3,1,2,3,2,2,3,3,1,99,2,2,5,5,2,1,1,1,1,1,1,2,3,3,3,2,2,2,3,57,2,4,10,2,2,2,2,2,1,3,3,1,50,7022,5,1,2,31,9999,8,2,15,8,0,10,2,10,1,4,14,0,1,1,3,99,99,99,99,99,99,99,99,2,1,2,2,1,1050,1120,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,4,3,2,5,2,2,8,99,99,99,99,99,4,1047,10,1,3,4,2,1.01505899552595
3030205900102,3,3,302,302059,27,1,7,12,6,21,4,1,7,7,1,4,7,7,12,3,1,3,99,99,99,99,99,99,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,1,4,9,2,3,3,3,2,3,1,3,3,1,3,1,4,2,1,5,2,1,1,2,1,2,302,999,99,999,2,4,99,2,1,1,1,1,1,1,1,1,2,1,2,107,2,501,2,5,7,5,6,7,6,10,0,0,5,0,5,10,4,10,5,7,6,4,10,0,0,0,10,0,10,1,1,98,98,98,98,98,2,2,1,2,3,2,3,3,3,2,1,1,2,6,4,1,1,2,2,96,96,1,2,1,1,1,1,2,2,4,51,2,1,8,2,2,2,2,2,1,3,2,2,5012,9999,1,1,2,33,9999,8,1,4,2,1,1,2,8,1,2,21,31,1,1,6,8,99,99,99,99,99,99,99,2,2,1,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,3,4,3,5,3,2,1,99,99,99,99,99,99,1050,10,1,3,3,2,1.13989339480538
3030205900108,3,3,302,302059,20,2,7,13,7,13,0,1,1,1,1,4,5,92,99,3,1,3,99,99,99,99,99,99,2,2,99,7,99,99,99,99,99,99,99,99,99,99,92,4,99,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,92,3,3,3,2,3,2,2,3,3,2,2,2,1,2,3,3,1,98,98,2,1,2,219,999,99,999,1,99,92,1,92,93,99,2,93,2,99,2,99,1,7,998,99,999,99,7,8,7,8,8,6,3,7,2,6,2,5,6,6,6,6,7,4,6,5,5,4,6,3,6,4,1,1,5,5,5,5,5,1,2,4,2,2,3,3,2,2,2,2,99,99,5,5,1,1,1,2,2,2,3,3,1,3,1,2,2,1,2,72,2,1,12,2,1,2,2,2,1,1,99,1,2031,9999,1,6,99,9999,9999,99,1,6,0,0,0,2,98,2,2,13,20,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,3,4,4,3,2,1,99,99,99,99,99,99,1050,10,2,1,5,2,1.17619309907326
3030205901405,3,3,302,302059,40,1,7,11,5,17,36,6,7,7,7,99,5,1,92,4,99,99,99,99,99,99,99,99,2,1,91,92,99,99,99,99,99,99,99,99,99,99,92,4,99,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1,3,98,98,96,96,2,3,2,3,3,98,98,2,2,4,98,5,5,2,98,1,98,1,2,108,999,99,999,1,99,91,2,2,1,1,2,1,1,1,1,2,15,1,992,99,999,99,97,98,0,0,98,98,98,8,0,8,0,5,98,2,5,2,0,98,98,98,98,10,8,98,98,98,1,3,96,96,96,96,96,1,2,6,98,98,3,4,3,98,1,99,1,1,8,0,98,1,98,98,96,2,98,98,1,3,98,2,2,2,3,38,2,2,4,2,2,2,2,2,6,4,2,1,31,9999,8,3,2,9991,9995,91,6,6,2,0,1,2,98,1,1,18,16,2,4,8,6,99,99,99,99,99,99,99,2,2,1,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,3,4,3,5,3,2,3,99,99,99,99,30,1,1050,10,2,4,1,2,.940434890657512
3030205901501,3,3,302,302059,36,1,7,12,6,18,41,5,7,7,1,3,4,6,9,2,1,5,99,99,99,99,99,99,2,1,91,92,99,99,99,99,99,99,99,99,99,99,90,4,99,99,1,2,3,99,99,99,99,99,99,99,99,99,99,99,1,2,6,4,3,96,3,2,1,1,2,3,3,3,3,1,3,5,5,1,1,1,1,1,1,114,999,99,999,1,99,92,1,4,2,2,1,1,1,2,1,1,27,1,998,99,999,99,8,6,8,8,6,6,4,8,3,8,3,5,5,5,5,5,8,6,8,6,8,5,8,2,8,2,3,3,98,98,98,98,98,1,2,4,2,2,96,3,2,3,1,99,2,2,4,8,2,3,1,2,2,2,3,2,2,3,3,3,3,2,3,37,1,1,8,2,2,2,2,2,1,2,2,1,5012,9999,1,1,1,7012,9999,2,3,5,0,0,1,1,3,4,2,19,17,1,1,3,5,7,6,8,99,99,99,99,2,2,2,2,1,1070,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,3,2,5,3,3,1,99,99,99,99,99,99,1050,10,1,5,3,2,.92251146834034
3030207800503,3,3,302,302078,36,2,7,12,6,17,56,5,1,7,2,4,5,1,7,1,3,1,99,99,99,99,99,99,1,2,99,1,7,10,99,99,99,99,99,99,99,99,92,4,99,99,1,2,3,7,8,14,99,99,99,99,99,99,99,99,1,4,92,3,3,3,2,3,1,1,3,3,1,3,2,1,2,5,5,2,1,1,1,1,2,203,999,99,999,1,99,92,2,1,1,1,2,2,2,99,1,2,1,27,501,2,992,99,5,5,5,5,8,10,5,7,1,5,5,7,5,3,7,6,7,3,3,3,3,3,8,5,3,5,1,1,3,5,8,5,5,2,3,6,1,3,4,4,3,2,1,99,1,2,7,3,1,1,3,3,1,2,1,3,1,1,1,2,2,2,1,61,1,2,8,2,1,2,2,2,6,4,7,99,5012,9999,3,1,1,31,9999,8,1,12,1,0,0,2,8,1,2,18,32,1,1,4,5,6,7,8,99,99,99,99,2,2,2,2,1,1070,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,1,6,2,4,4,3,99,99,99,99,7,1,1067,10,1,2,3,2,1.22443304458405
3030207801808,3,3,302,302078,30,2,7,13,7,20,24,2,7,1,1,3,5,7,1,2,1,5,99,99,99,99,99,99,1,2,99,10,99,99,99,99,99,99,99,99,99,99,92,4,99,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1,4,92,8,3,3,2,3,1,2,2,3,1,3,1,2,3,5,5,2,1,98,2,1,2,302,999,99,999,2,4,99,2,2,1,1,1,93,2,99,2,99,1,27,110,2,992,99,5,8,0,0,8,8,9,10,0,7,0,5,10,2,9,2,10,10,3,9,3,5,6,2,6,2,1,1,5,6,4,9,1,2,2,3,3,3,2,2,2,3,1,99,1,3,7,0,1,1,2,1,1,2,3,3,1,1,3,2,2,2,3,71,4,4,12,2,2,2,2,2,1,1,99,1,4022,9999,1,1,2,7092,9999,1,1,2,0,2,0,2,2,2,1,20,54,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,1,5,3,4,4,2,99,99,99,99,99,3,1067,10,2,1,5,2,1.17619309907326
3030207801901,3,3,302,302078,39,3,7,13,7,17,43,5,6,7,4,1,2,2,92,1,6,99,99,99,99,99,99,99,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,1,2,3,12,99,99,99,99,99,99,99,99,99,99,1,4,92,4,2,1,2,2,2,1,3,3,1,2,1,1,2,5,5,2,1,1,1,1,2,112,999,99,999,2,1,99,2,2,1,1,2,1,1,1,1,2,21,15,508,2,201,2,6,8,5,6,8,7,5,5,3,6,4,10,7,3,8,5,6,6,3,8,5,8,8,5,8,5,1,1,8,8,3,8,3,3,2,3,4,4,3,3,2,3,1,99,1,1,8,3,1,1,2,1,1,2,1,2,1,1,1,1,1,2,3,19,3,3,12,2,2,2,2,2,1,1,99,2,60,10,7,1,2,31,9999,8,1,3,0,0,0,2,3,1,1,18,22,1,1,7,8,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,1,5,1,4,4,2,99,99,99,99,99,4,1067,10,1,5,5,2,.75281472704956
3030208101001,3,3,302,302081,55,1,7,6,7,19,45,2,7,7,7,99,6,6,92,3,1,99,99,99,99,99,99,99,1,1,1,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,9,91,2,1,2,4,1,3,4,3,3,3,3,1,1,5,5,2,1,1,98,1,1,204,999,99,999,1,99,2,1,5,2,2,1,2,1,2,1,1,998,999,998,99,999,99,8,2,8,8,1,0,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,1,1,2,2,3,3,4,3,3,1,99,2,2,1,8,2,1,1,2,2,1,2,1,2,2,2,4,3,2,3,48,2,2,4,2,1,2,2,2,1,4,3,1,50,9092,5,1,2,9092,9999,1,2,6,2,0,0,2,1,1,1,20,40,1,4,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,5,4,3,2,2,2,3,99,99,99,8,2,1047,10,1,3,1,2,1.08011579761461
3030208101506,3,3,302,302081,30,2,7,12,6,9,7,7,2,7,7,99,92,92,99,2,3,5,99,99,99,99,99,99,1,2,99,1,99,99,99,99,99,99,99,99,99,99,92,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,1,4,6,3,2,2,1,3,90,3,3,3,3,2,2,2,3,3,3,1,1,1,2,1,2,108,999,99,999,2,5,99,1,1,1,1,1,2,2,99,2,99,1,24,201,2,301,92,4,5,2,5,8,7,5,10,0,8,5,8,10,3,8,4,5,6,6,8,3,10,8,3,7,3,3,3,5,9,3,8,4,2,3,6,3,4,3,3,2,2,2,1,1,3,8,5,2,1,1,2,2,2,3,3,2,1,2,2,4,1,2,58,1,1,10,2,1,2,2,2,1,3,2,1,2042,9999,1,1,2,1032,9999,1,1,4,2,3,0,1,6,4,1,9,37,2,1,6,8,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,3,4,4,3,2,1,99,99,99,99,99,99,1047,10,2,2,4,2,1.11591188022194
3030402002207,3,3,304,304020,27,1,7,23,3,18,50,1,7,1,1,2,2,7,1,2,3,1,5,99,99,99,99,99,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,2,1,3,99,99,99,99,99,99,99,99,99,99,99,2,3,6,4,3,3,2,3,2,2,2,2,2,2,2,4,2,4,4,2,1,1,1,1,2,108,999,99,999,2,4,99,2,1,1,1,2,1,2,99,2,99,27,21,409,2,104,2,6,7,6,7,9,7,5,6,4,6,4,4,6,5,6,5,5,6,6,6,6,5,6,4,6,4,1,3,5,6,4,6,4,2,3,5,3,3,2,3,3,3,1,99,1,2,6,4,1,1,2,2,2,2,1,3,3,3,1,2,2,1,3,65,1,1,13,2,2,2,2,2,1,1,99,1,2031,9999,1,6,99,9999,9999,99,1,9,0,0,0,2,8,1,1,19,17,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,1,5,3,4,4,4,19,99,99,99,99,1,1018,9,2,2,5,2,1.02263154820872
